,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,annual_inc,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,annual_inc_joint,dti_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,deferral_term,hardship_amount,hardship_length,hardship_dpd,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,settlement_amount,settlement_percentage,settlement_term,text_length,word_count,sentence_count,avg_word_length,sentiment_score,sentiment_confidence,financial_keyword_count,positive_word_count,negative_word_count,sentiment_balance,has_positive_words,has_negative_words,has_financial_terms,target
chargeoff_within_12_mths,-0.005396567698436982,,-0.0021027980977771014,-0.002101881124300405,-0.002112423365990756,0.018952071209651228,0.0015037684122795828,0.0057122913882225205,-0.005854634276173274,0.14613328919783436,-0.05423195861062542,-0.05423083683381319,0.01421007426023693,-0.08923608556968671,-0.013282108860006718,0.006095888835006116,-0.0041593685322589054,-0.013969235253441667,-0.013460869228734969,0.043281319498731076,-0.0074034543291051184,-0.007399475969725493,0.0022335088638551184,0.0022255551794132552,-0.0006838833849455789,0.008738833513107407,0.00011781415513141446,0.005715274233483523,0.005658815787569155,0.00020076915467966285,-0.017500424883622436,-0.008934276189100379,0.031273240495722235,-0.19849854773200074,,-0.0005070029757746453,0.0006922177713283887,0.04429570415765538,0.01218176602922441,0.002368697836706211,0.005361733208201066,0.00014119140960472585,-0.0015942443585991442,0.0009222768656621982,-0.0029152688438225586,0.001614216883264231,0.001285110069625342,0.0015293466484780725,0.00675919635452483,-0.011231837380971816,-0.007039867303742458,-0.012188158179324112,0.01194649843468134,0.0017706515960500817,0.010330513396187953,0.009504415762279698,0.0033774482770001822,-0.006691330624364847,-0.0112273884087952,1.0,0.029989193579126508,0.016643542931374405,0.03430613867132121,-0.004807248693693719,-0.004483127068021776,0.02705707958104479,0.004994553462736659,-0.027375130490644235,-0.007964746492552082,-0.038701628669194056,0.12322284768158029,-0.009241135353348535,-0.0009671343400408193,-0.0036113746831571447,0.032193022801147976,0.013820273897462926,0.005529939542478441,0.043294553436361065,-0.0019841672914649496,0.005431200888816342,0.051726316108266696,-0.0007495120946672873,0.22209721342790148,0.0018917841027657088,-0.08415308951426113,-0.013356508833423942,-0.009553723016659708,-0.0007733920681224752,0.002637811486099533,-0.0034289052088156257,-0.015062318618461558,0.004622312494678611,-0.00013760117091536113,0.0004198517924360813,0.0004198517924360813,0.0050333256962699505,-0.0016135432708543826,-0.002687994549708581,-0.005658254351512659,-0.0023587414361722282,0.007337145000192538,0.0010123462818477438,-0.0006727630357834584,-0.005982207952292517,,-0.0015490867097646154,,0.000828994484254708,-0.0012934313659628829,-0.001847331759394729,0.00019844139298815045,0.00029978866734245565,0.003102567416602579,0.0017784813355083227,-0.004231623943451298,-0.0041713084554334395,-0.003971418620351856,-0.003476797017453109,0.0029077320898562593,-0.002850319746900541,-0.004672021935309298,-0.00165787027893798,-0.002562351792775324,0.001442816811673864,-0.0010711653602795165,-0.0015971679537075286,-0.006044765485256695,0.00582084969919237
delinq_amnt,-0.0024598912058174153,,0.007903425871011584,0.007903631040989382,0.007905371266514846,0.008720954652673685,0.007495065310489543,0.0062534771545469285,-0.007133540639797041,0.0347174798869474,-0.00610639971912087,-0.006106337709747966,0.004368074894262176,-0.027647894905520495,-0.0008780320634003739,0.0028005341142539482,0.0005711830325278357,0.0015751499417209448,-0.0062211743301638575,0.00828429117706201,-0.00048614364717274,-0.00048390908208910004,0.006617423138595323,0.006617366191864078,0.0041958805538394066,0.01006137551091737,0.001039423589173364,0.004685531530333744,0.005043087219254874,-9.178755963563426e-05,-0.00659136056481091,-0.008817747372735767,0.0028116782585199587,-0.061801935978759666,,-0.0002359283088682856,-0.0007146536819993643,0.16219411196681907,0.004116017423118021,0.02018912324255799,-0.001909523466016496,-0.0016741135002754982,-0.002551217248415764,-0.0018015575130492256,0.007289497860729273,-0.002504918239290027,-0.0019648289532655347,0.004573538532352748,0.006678169361073401,-0.0051571872949143505,0.0004010766400410208,0.00147895728516218,0.010482853255557688,-0.0022162100077546517,0.006678543796813609,4.827539503908646e-06,0.017476932272561616,0.0002095208151990245,-0.009496899715272036,0.029989193579126508,1.0,0.010861976888037504,0.009866365987787024,0.0027437568309375427,0.006941477484771286,0.02061861111455345,0.00323328533775384,0.00031253262023939947,-0.00436748273106026,-0.006106682125268262,0.021408089907376554,-0.0027524237442116315,0.00017478462897795477,0.0031661143376683454,0.0024781211895633475,-0.00010094289883440507,0.000773077412904777,0.007454558948528764,-0.0038437350124364317,-0.0011581462020603876,0.27793182512303366,0.029653412449122184,0.04619310919450662,-0.0011734052922216934,-0.013514731528132632,-0.006774349344429234,-0.0027082977579708533,0.0030065223808418335,0.019664205138818773,-0.0037554797998049843,-0.0016468373091676474,-0.0033497999955164072,-0.0012112313631265769,-0.0016090658585113475,-0.0016090658585113475,-0.0022538243994621072,0.0020738886432328427,-0.0012851159806260511,-0.0009373659882082817,-0.001784954548535326,-0.0005423750177928951,0.0013616477930940272,-0.0005642408944757988,-0.0021509172262379607,,-0.00032697486903305353,,-4.2650371512663305e-05,-0.00027500510889934526,-0.00027162657484973744,-0.0002003835588240877,-0.0005309441517812349,-0.0007549126548435238,0.0002974285676435363,0.00018282487581810743,0.00024196329738665907,-0.00021608483635258608,0.002798672838664981,0.00269058712925064,-0.0021182592201141053,0.0012299022753579215,-0.0011070367865062426,0.002976266844338343,-0.00346041122990209,-0.0012063071412717384,0.004296857312810007,0.0005980563451518356,0.007229966654441477
mo_sin_old_il_acct,-0.030634287149131263,,0.12072086252553205,0.12072375187138083,0.12071827853329901,-0.06210313462091861,0.09668442687856714,0.09902493896565054,0.03592068004612562,0.08108559576404892,0.0134118490238779,0.013412754619593808,0.010572200155427274,0.016241374277553296,-0.028521873281493453,0.14388182317905338,0.031021911088035495,0.10925496345887616,0.07335349331688165,0.3354503813953284,0.03601862361063203,0.03602720399153091,0.1031602910929461,0.10316025152371461,0.09630560353892818,0.07876116178028703,0.006553736780863163,0.010648512174886847,0.011598309997807208,0.0423771314535276,0.04210139295234433,0.046976068541353756,0.008034479825620966,-0.008900218158990728,,0.03173908760443744,0.019282860157340837,0.015610248740536266,0.01153507876939989,0.18130171612153373,0.012241241598626376,0.12294579190268938,0.017347912516449307,0.03397862394269686,0.04999521722750432,0.1585038695856164,-0.009431964147092986,-0.014548639209632492,-0.029784582705468545,0.07272419356447102,0.04820944469694243,0.10026289017727838,-0.004405190632296748,0.07804477998528067,0.005140035462570849,-0.0002080004667399569,0.11977450955516766,0.029348860910982624,0.06584006219868246,0.016643542931374405,0.010861976888037504,1.0,0.21269650599211926,0.03752099260778443,0.015946864654373224,0.19024810449071441,0.05069410102074099,0.009493196916621956,-0.01253145507876965,0.007360461436192035,0.10842953936682011,0.04153237984214195,0.06826741043112107,0.04226690064706631,0.11468933106492885,0.3419460387309672,0.06272565274290225,0.13960512660647126,0.06798950255065157,0.14267954649765188,0.0031833461551793864,0.01391919645048574,0.050979977106455306,0.011800520362204962,-0.10044265668487008,0.05913519898025483,0.02828618805945324,0.013780703259263888,0.18439770770041242,0.21217122728446108,0.08607470259135987,0.21469593012473998,0.03273993076304116,0.021905334028979654,0.021905334028979654,-0.006663457414536218,0.03498750144029564,0.020179212662363995,0.0065831873888384344,0.017097419460765016,0.020440631553017317,0.001742647641073211,-0.0027302496781854,0.009293835838017827,,0.004504027429329007,,0.000998096032273323,0.003582654613456261,0.0051393333690914434,0.0002985103833611424,0.012669865279351556,-0.005679801054798301,-0.003469255428880871,0.0019968091853218187,0.0011260342265543856,0.003507070473968667,0.006666886829007495,0.002392173660932767,0.0003302415360727822,0.0023001172768161013,-0.001621111271333665,0.006320997459542195,-0.006919664858429154,-0.001395634486316474,0.006463628389321828,0.004739205218670669,-0.018321959885763784
mo_sin_old_rev_tl_op,-0.02800723326738883,,0.16753763323742635,0.1675311699361584,0.16752996239377949,-0.1310784676382318,0.142409509310929,0.12274355411408597,0.03816388670258152,0.08330039542922507,0.12586115935988837,0.12586830536148555,-0.008479886785998326,-0.018170446851101862,-0.05504479996122184,0.14828699364245268,0.03747869923323707,0.23012341187140978,0.021117930916900403,0.28353105233452175,0.04732702072924868,0.04733153951798708,0.14511277040983958,0.14512452076676347,0.14598864036040485,0.08228014930205857,-0.001508785883369482,0.0005264166871226093,0.0018195838395412946,0.055184233517511054,0.12750592564521948,0.11240694178770969,-0.01144376673248785,-0.00920420393964244,,0.04779243841022778,0.014458458962658455,0.026713750756186767,0.023835123542093568,0.19121075385494316,-0.010863282445600335,-0.05688305617400394,-0.00987485047751958,-0.013286812329462435,0.02673852752309485,0.013857471031384485,-0.0743369715650918,-0.035973261022554937,-0.05719952742672978,0.1507690899702607,-0.05384366608718537,0.27652374492299137,-0.03315710635121172,0.03661622126152744,-0.03352782435695448,-0.057323776823439795,0.1310486974602138,0.17170616459800644,0.007874562515464032,0.03430613867132121,0.009866365987787024,0.21269650599211926,1.0,0.08534682809870155,0.040155807610793084,0.28911887906604283,0.1278166177536088,0.019659163175297454,0.004648494795502464,0.014385921663410043,0.07166435790800452,0.1300832988627054,0.16322977465718405,0.1597028322288113,0.30558389564970806,-0.006640460073280221,0.19592633346916463,0.356212903280985,0.16161038812817446,0.1443209952634906,0.0054576717547161905,0.02415464981727691,0.03142082661060524,-0.029832045042254375,-0.08315095458070104,0.01989630988271246,0.03679734983299904,0.016607516710696137,0.22156144890347332,0.1172092178812865,0.25733473883842617,0.04382882020665973,0.06207411338393527,0.03092283955488113,0.03092283955488113,0.001187904907936294,0.048466108137810764,0.025980565967457018,0.0007167875600243679,0.0015573910124805329,0.04850266486319775,0.011042361069548557,0.006816792455051896,-0.0009050787355392778,,0.0008907308638863848,,3.0026222890090408e-05,-0.0009539857713537287,0.006139607113112783,0.003026756068071311,0.008119772385350998,-0.000512127383146778,0.001312834547673959,-0.004767541177942454,-0.005887856142452822,-0.004839913423903041,0.0011650239599720047,-0.0013844039286946056,-0.005563292501433094,-0.004363762671756147,-0.0047506546020526,0.0025832013742159883,-0.005233432413149434,-0.005916296197709085,0.0019887039327385362,-0.0011905301621331537,-0.03238162264695103
mo_sin_rcnt_rev_tl_op,0.03697585135124065,,0.05243084401357249,0.052433389379164676,0.05243578851815769,-0.09401642658747465,0.03376834035418327,0.03634784582891776,-0.005762871043284995,0.027962255344850185,0.10692463215825387,0.10692806023338618,-0.188069714674798,-0.048479665389124106,0.01719389331928389,-0.23765040554200154,-0.060317854353366646,0.022668292182880936,0.17077042702914502,-0.16993439387712977,0.06204012450091655,0.062036911369909034,0.01973780485676005,0.019737147642604445,0.023449372449300385,0.008142770981889867,0.0043873189691603295,-0.02816884649095565,-0.029662529713930297,-0.016773076549211053,0.1007095015501358,0.0812514985033923,-0.013204367216086461,-0.03872577637401784,,0.01589486901664563,-0.007393021088741491,0.001533326894109163,-0.01638285518903685,0.031020238348556512,-0.29781953886688545,-0.0015368027545186983,-0.029922186280343405,-0.045780537829976105,0.050905021618751545,0.004389783559408672,-0.04707089647651339,-0.3776065263410016,-0.37280502761047607,0.0739083234783075,0.08681462497833375,-0.05810262029559114,-0.04603751855889702,-0.004769031153601556,-0.128921617486602,-0.41038849898789925,0.14817202345676134,-0.07314725088857685,0.12133220108829662,-0.004807248693693719,0.0027437568309375427,0.03752099260778443,0.08534682809870155,1.0,0.6040161999980603,0.028215026796406754,0.6106706676939782,-0.04186120071886472,0.10600613562762186,-0.0377068237108231,-0.03829278472115426,-0.16344413260146318,-0.23038785516190813,-0.20050427342687832,-0.1907823744835857,-0.017361589189833708,-0.2857670165473799,-0.24502893001874898,-0.22932373417036828,-0.23679400195255457,-0.0005151014970920672,0.002524622088484527,0.011250293980453342,-0.4099221025993631,-0.029053451713643333,0.11682914491508359,-0.08331171028845843,-0.0066934948144831575,0.021393673962202316,0.014738812672083226,-0.028052759904824958,0.010393235513393292,0.014883753584325428,0.017221556707290937,0.017221556707290937,-0.001169746137973629,0.018678459539997274,-0.01020932126056505,0.02686549191053468,0.018721390382211704,-0.016704921484613736,0.0007118466326557205,0.005522857214590371,-0.0010890178580400336,,-0.0036658403388007813,,0.005379435245626463,-0.0014965109378813114,-0.0023933983304770118,-0.002701553271939157,-0.0039532069534734355,-0.014985822767405562,0.0030725351985242456,-0.000345663366285129,-0.0005283837474893435,0.001841601323816366,-0.003353642263019156,-0.009418789618328833,0.002098262459943573,-0.0027775780319311692,0.002241421641676035,-0.0008740613716318406,0.0021438488227584493,0.0035142347007548987,-0.0008355574357239796,-0.00302266250108374,-0.05333433027139061
mo_sin_rcnt_tl,0.01441615566212646,,0.028515643252870572,0.02851351080444651,0.028514904692840664,-0.11417165076890065,0.014509641861881051,-0.028511818406275775,-0.05207479542416345,0.019066991240195456,0.07136759935656037,0.07137115947743848,-0.22808624225796628,-0.04776877537871947,0.015219616913765438,-0.23378388039883385,-0.050980091921625115,0.025060886342797677,0.159010727505407,-0.21664249755029144,0.04689211335274135,0.04688732017361566,0.009752254642474135,0.009751140612433132,0.01587546465788856,-0.003622822372032075,-0.007040366390439124,-0.0335298278933126,-0.03494073572281915,-0.03609949695928841,0.09695906293619723,0.07496600751661296,-0.00835926802681862,-0.03533363645978668,,-0.0014869360783231443,-0.01655651695134911,0.002399995028997936,-0.013875187059234127,-0.08198701962474259,-0.39168894056631604,-0.08312084696814084,-0.22498931282854218,-0.2260720837034333,0.24341164815268562,-0.09673489748130291,-0.13170927506260346,-0.3170332112425389,-0.28390053988256425,0.05178462217253927,0.00782748715365093,-0.04506479826652963,-0.11766928527301444,-0.065416877155934,-0.19771480303252517,-0.4526557857448406,0.014115172147565835,-0.0644263270004491,0.12784542291839143,-0.004483127068021776,0.006941477484771286,0.015946864654373224,0.040155807610793084,0.6040161999980603,1.0,-0.05742539499663627,0.3777427499786951,-0.04002938023420714,0.15874984237204537,-0.04208708453878785,-0.04419095546347343,-0.0933635709964566,-0.15094354954016834,-0.1366775959531012,-0.13906686807240604,-0.13502749703116165,-0.20426044009436886,-0.18440758555969128,-0.14816363496426335,-0.233068959810088,0.0018824784166714648,0.0033386337386633745,0.010971930139539284,-0.5034090761242022,-0.022703572576237313,0.1169176146806833,-0.07179269272148418,-0.0039666647191230805,-0.08217925369233874,-0.08957133556771153,-0.016739828958823408,-0.11512962980975712,0.007454279576652591,0.002468617207019528,0.002468617207019528,-0.0026160864285048086,-0.009603265090111404,-0.01062366303155151,0.02784509231669949,0.0021121440638595837,-0.007644283819128552,0.001526764164196501,0.009088151726413161,-0.004007544852914854,,-0.0053789232936842565,,0.004597552506847679,-0.003126947054181424,-0.0012053139170995787,-0.0030277906415537487,-0.005392879166419332,-0.012334039069708785,0.0009411659813339508,0.007576928248448818,0.007454126446373613,0.007660039163339797,0.006949355532258885,-0.004046742860046442,0.001445503128638191,0.007137718916343858,0.007589646793863848,0.0034120320883103002,0.0012456612790053788,0.006501626018896879,0.003374712718075857,0.008143919970698603,-0.058596779133891407
mort_acc,-0.10123466241347144,,0.21977236835725011,0.2197462502007306,0.21974176445807866,-0.09040718539988828,0.18538540132951556,0.18336807828059729,-0.012039624659398406,0.07694432261029961,0.0904857082768073,0.09048913959005342,0.04687609912640966,-0.02693700529174616,-0.042209267079803,0.13470492580874074,-0.006693845618105696,0.21103245994483263,0.0419458878034753,0.36722569096786745,0.014010629878743434,0.014031971968958726,0.22516103975016835,0.22517137546156676,0.22558461811530647,0.12589460984654713,0.008294548327102198,0.016882972430860718,0.01700900350349614,0.1582567663488775,0.09332805045589908,0.0849508832821912,-0.006934180520606049,-0.0271157928884708,,0.06276716505431586,0.00029038958204474346,0.02743910017795334,0.005570819519838536,0.5415848038536142,0.04826518688843977,-0.01709676842541143,0.022077068397055862,0.05963201245209708,-0.0576901899613634,0.05860642069631957,-0.020926869324595605,-0.03236097822284041,-0.050736510719181366,0.11976040590441116,-0.0016393203501123947,0.23004199871502737,0.030773484055466073,0.1074146150460033,0.05670555099246799,0.07184127271384248,0.46000063635108984,0.11865957543896428,0.019775045241917238,0.02705707958104479,0.02061861111455345,0.19024810449071441,0.28911887906604283,0.028215026796406754,-0.05742539499663627,1.0,0.05791085372122062,-0.0021953108156642425,-0.046388952491549694,-0.00833698880280968,0.060256240993444905,0.04183225259712422,0.06221530409564636,0.07252859567971351,0.19082531279417997,0.09539461527723776,0.08454063630907034,0.22115936414883391,0.06180591377313575,0.13245993874294398,0.00824974839592014,0.02374536046125108,0.027712915180613466,0.06113150755032571,-0.03504618312592616,0.018124038550426533,-0.007206665712469713,-0.0010752462062937154,0.5416607961913115,0.16122187558041953,0.19690395205828617,0.12338573369401218,0.05680333992647315,0.046451174914818726,0.046451174914818726,0.009508297781708959,0.1480407835924497,0.03806267373306582,-0.008505615019956572,0.013150209957856228,0.04211351585464266,-0.0010627914184405428,-0.006330272768689481,0.015274709569877643,,0.00048652766117866466,,-0.000789935219652428,0.002006960971217074,0.0069202196878247425,0.0038519465584522876,0.017847413020529054,-0.005427673388098381,0.002390997288356143,0.025564316887335924,0.02344788854642644,0.02101700316815342,0.03684339974680933,0.00011301812535005235,-0.00265775893927002,0.022436600966398015,0.0029347081656178995,0.017714250672266455,-0.014991866554151701,0.0033701828054818334,0.01948746280149881,0.029257449333889497,-0.03434577892902208
mths_since_recent_bc,0.0030237121972682183,,0.03457962716734711,0.03458474759490359,0.03458878680347538,-0.07505983643770159,0.0164635255270023,0.02179465189837461,0.0026213760810274945,0.049499825211253776,0.07709038972870262,0.07709082298095245,-0.12920140014191608,-0.05407732507100104,0.013464449560435356,-0.20776800240186896,-0.04454784079093181,0.02838849452533306,0.14376914249287515,-0.12578291210582954,0.03672321159841612,0.03672218590812967,0.024631482719969126,0.024634276087735697,0.025520857752753326,0.01880437838549825,0.006356072141586743,-0.024762262704676553,-0.026041566204712343,-0.014660664259292031,0.08899932684145768,0.0756875217463171,-0.007120810431850584,-0.046102627823932,,0.016058439418217513,-0.003770486093165766,0.007424744947502955,-0.0024241081132238794,0.042903499483277124,-0.20650966171896115,-0.01296375830334248,-0.033595271797951666,-0.041749391250409745,0.04268806003599592,-0.0009970071836928214,-0.03441572862291159,-0.2888550437786727,-0.3128349034758639,0.05719967218228675,0.07907553632060423,-0.055092749212202016,-0.0465893104089778,0.008210663063306681,-0.10285824728564262,-0.3411359011191618,0.14607468698255296,-0.12133850626300693,0.14906714558812387,0.004994553462736659,0.00323328533775384,0.05069410102074099,0.1278166177536088,0.6106706676939782,0.3777427499786951,0.05791085372122062,1.0,-0.0425577575376252,0.0684532024715025,-0.044811540277177014,-0.017011095298842115,-0.24708644013568978,-0.2055129016554894,-0.28306901878110047,-0.22863448691451735,-0.009062624517963419,-0.24887550031182246,-0.19337722139218777,-0.2037433619837667,-0.20719991225641093,0.006917524830740974,0.0036523173792988865,0.022089639841557502,-0.31014206752209916,-0.050415099594712284,0.15312637777293361,-0.06480093991483404,-0.004271646158072098,0.031926058293498025,0.01660995955891793,-0.0876533865659452,0.006945618586909238,0.017933539227136877,0.009254120831181186,0.009254120831181186,0.006622139909378483,0.02495685275110954,-0.013097320775088381,0.02610688037883447,0.013149385707765781,-0.014989621963429676,0.010949957150741185,0.01699642249966621,-0.004900955819595696,,-0.0031149285227345036,,-0.0010055947443819585,-0.003141117610238819,-0.0007461563225195546,-0.001729645725579329,-0.004153706952624465,-0.013800467528913172,0.0014847499908433323,0.0057051629921226225,0.005453439073465439,0.006580689554560888,0.004666027169159669,-0.0014929048374152703,0.000511264693873075,0.003430065644790563,0.0028145938536890316,0.00536760161025213,-0.003409768325351931,0.0032462659960474254,0.0036146737649287385,0.005540934813432696,-0.049257377195495104
mths_since_recent_bc_dlq,-0.015102255848647154,,-0.017041737475627334,-0.017041181956237255,-0.01702840940990858,-0.001315590052470165,-0.01688605029807583,-0.012872164231373443,0.0015962178903964903,-0.32959857141035215,-0.015358215543354252,-0.015357796753586605,0.02062965265063976,0.5063724860839444,-0.032636642468799985,-0.003168531921984852,0.03780226227422715,-0.01615496145240573,0.01316170609212994,0.020007005555331702,-0.01246643154246649,-0.01246774130994463,-0.01132289180063093,-0.011312679896370387,-0.009580366157655715,-0.013571801552111441,-0.013579975405829933,0.005425760310785668,0.005244787987806603,0.003310626323490528,0.009381024469718996,0.005966884865597999,-0.005158795652314041,0.3224431085240899,,-0.008456371073268885,0.0001684933083955297,-0.07066598484585103,0.04310740816294268,-0.015177630958744989,0.029999881630214612,-0.0009487467308950752,0.021391448724677655,0.031295116572249905,-0.014138983695239467,0.0011286993606867486,0.03194607760216349,0.03260987706957389,0.04112818092871001,-0.010032562703963549,0.026237662142129425,-0.028446337755885107,0.009205499123836183,0.0005760373696802083,0.011702831031134746,0.07546055108487681,-0.009934307323280956,-0.037680008871760186,0.025431025613891933,-0.027375130490644235,0.00031253262023939947,0.009493196916621956,0.019659163175297454,-0.04186120071886472,-0.04002938023420714,-0.0021953108156642425,-0.0425577575376252,1.0,-0.006336823010227611,0.7485019878298207,0.13889852801732114,-0.0091063468375503,0.012694964583860725,-0.020325755080211293,0.02309878154788698,0.009962275408480603,-6.122934222348424e-05,0.021534934709203583,0.012199352377339935,-0.0030968660556121687,-0.02207182205423643,-0.06316502473694792,-0.11150336008529364,0.0609556674601394,-0.0015287372636558568,0.02267904340323568,0.03542729907211144,0.006891742582538565,-0.021532130131921776,-0.006748132760261973,-0.03926470472069389,-0.007288797089960151,-0.004059997317833282,0.0019592152666020966,0.0019592152666020966,-0.0013927909324622397,0.001653990023148298,-0.002020609610276728,0.005198377173954254,-0.00044594424862286615,-0.0014855312047241803,-0.00016839881576189407,-0.0003285766333233928,0.02185698679010773,,-0.0036613572146175014,,-0.0004715481560053929,-0.0011962774688268163,-0.003532359786760936,-0.0014897692314472083,0.0004479181634843676,0.0031642991160188267,0.0017679629722970166,0.007304604219237509,0.007356524512269289,0.0061780206537952135,0.009348357601325883,-0.0033973253597038757,0.006430506334344903,0.0079808684608723,0.002591871836243818,0.005030398460174264,-0.003222570997964549,0.0001522883173994334,0.005106607658165854,0.007573384994678441,0.004699790696948855
mths_since_recent_inq,0.028617929540440245,,0.0053240319079608,0.005313778287597473,0.00531773080306267,-0.12908972746608907,-0.008114749198223248,-0.03061162261979409,0.002886169419643521,-0.024206855761381714,0.06368988902101344,0.0636886463371377,-0.518464531174472,-0.013503142668070506,0.021766525228916405,-0.08551322057853718,-0.0333415420822756,0.011219342259772348,0.07493152779063991,-0.10629683930176459,0.040279960952068615,0.0402800060743318,-0.01285303816560884,-0.012853160194725944,-0.0032078708863401252,-0.027793252242040094,-0.014692410847105037,-0.033597398123732504,-0.03272395791468685,-0.03301067800657279,0.08040506230772337,0.0599346855314879,-0.010108202514816103,0.010581665690122267,,0.0037207593004177308,0.0022280895699815163,0.0010462216900948393,-0.01782620309588754,-0.04608072832216918,-0.21674227981843813,-0.02666869256575974,-0.11845258575796638,-0.08300026166874991,0.05863937166041845,-0.047226379559764144,-0.0650618938779009,-0.1517543019905498,-0.10961053089285551,0.028850179137869907,0.005892173984570791,-0.013349487255889704,-0.13225575220342228,-0.03222168013823879,-0.3573768436365645,-0.17003099144633943,-0.009331811646099702,-0.019458130233163333,0.07215864770550275,-0.007964746492552082,-0.00436748273106026,-0.01253145507876965,0.004648494795502464,0.10600613562762186,0.15874984237204537,-0.046388952491549694,0.0684532024715025,-0.006336823010227611,1.0,-0.013839530930901013,-0.04377735315808384,-0.025322878213000864,-0.050317890018428714,-0.06062921206727468,-0.07016776885674315,-0.06810789557119165,-0.07533147465732937,-0.08355432682020737,-0.04262579020063443,-0.08413921149603228,-0.003413216520915986,0.004227289662592014,-0.02681163042558481,-0.25347698843022387,0.020837962266206506,0.0660342711258133,-0.04676154777555749,-0.004208336149281727,-0.044874954814155425,-0.04263783865383283,0.001679028941603094,-0.049863178509138906,0.01493402723165232,0.015070621771902217,0.015070621771902217,-0.02754861496601211,0.0005411627841540428,-0.0017272859759593336,0.01115681803338334,0.0005005489216956836,-0.0004751459940664848,0.0021288418834252455,0.002022029586297005,0.005502631913402831,,-0.0038504853641843136,,4.693736600498178e-05,-0.0011427622548789297,-0.0032108955815163807,-0.0031742623401730726,-0.006273966145418524,-0.005503128269979233,-0.0011870785269199426,-0.003763556589430868,-0.0036426107229836926,-0.0032684403043676397,-0.0042712050340834645,0.002469074566793356,0.004175831443006793,-0.0007532678444100263,-0.0007555430449759978,-0.0020092600893367773,0.0014517605662597987,-0.0024794438818683292,-0.0027878356184162824,-0.0015427559019043898,-0.05463357203583414
